year,rating,primaryTitle,imdbid,isAdult,runtimeMinutes,genres,averageRating,numVotes,titleType,genres_labels
1979,1,The Jerk,0079367,0,94,Comedy,7.1,66888.0,movie,['Comedy']
1979,0,Nosferatu the Vampyre,0079641,0,107,"Drama,Horror",7.4,47450.0,movie,"['Drama', 'Horror']"
1979,0,Escape from Alcatraz,0079116,0,112,"Biography,Crime,Drama",7.5,158475.0,movie,"['Biography', 'Crime', 'Drama']"
1979,1,Moonraker,0079574,0,126,"Action,Adventure,Sci-Fi",6.3,113466.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
1979,1,Stalker,0079944,0,162,"Drama,Sci-Fi",8.0,152301.0,movie,"['Drama', 'Sci-Fi']"
1979,1,Quadrophenia,0079766,0,120,"Drama,Music",7.2,21892.0,movie,"['Drama', 'Music']"
1979,3,The Amityville Horror,0078767,0,117,Horror,6.2,47336.0,movie,['Horror']
1979,3,Rock 'n' Roll High School,0079813,0,93,"Comedy,Music",6.6,11846.0,movie,"['Comedy', 'Music']"
1979,0,The Hypothesis of the Stolen Painting,0077707,0,66,"Drama,Mystery",7.4,1288.0,movie,"['Drama', 'Mystery']"
1979,3,My Brilliant Career,0079596,0,100,"Biography,Drama,Romance",7.1,5108.0,movie,"['Biography', 'Drama', 'Romance']"
1979,2,Time After Time,0080025,0,112,"Adventure,Drama,Sci-Fi",7.0,21755.0,movie,"['Adventure', 'Drama', 'Sci-Fi']"
1979,3,Meatballs,0079540,0,94,Comedy,6.2,25243.0,movie,['Comedy']
1979,3,Angels' Brigade,0078778,0,97,"Action,Comedy",2.3,2164.0,movie,"['Action', 'Comedy']"
1979,3,The Bell Jar,0078843,0,107,"Biography,Drama",5.2,323.0,movie,"['Biography', 'Drama']"
1979,3,Mad Max,0079501,0,88,"Action,Adventure,Sci-Fi",6.8,239837.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
1979,1,Rocky II,0079817,0,119,"Drama,Sport",7.3,241971.0,movie,"['Drama', 'Sport']"
1979,1,Phantasm,0079714,0,89,"Horror,Sci-Fi",6.6,43351.0,movie,"['Horror', 'Sci-Fi']"
1979,0,The Black Hole,0078869,0,98,"Action,Sci-Fi",5.9,29375.0,movie,"['Action', 'Sci-Fi']"
1979,3,Hair,0079261,0,121,"Comedy,Drama,Musical",7.5,42935.0,movie,"['Comedy', 'Drama', 'Musical']"
1979,1,Kramer vs. Kramer,0079417,0,105,Drama,7.8,161927.0,movie,['Drama']
1979,3,Tourist Trap,0080040,0,90,Horror,6.0,14298.0,movie,['Horror']
1979,3,Lupin III: The Castle of Cagliostro,0079833,0,102,"Adventure,Animation,Comedy",7.6,35072.0,movie,"['Adventure', 'Animation', 'Comedy']"
1979,2,The Muppet Movie,0079588,0,95,"Adventure,Comedy,Family",7.6,41305.0,movie,"['Adventure', 'Comedy', 'Family']"
1979,1,Autumn Marathon,0079679,0,90,"Comedy,Drama,Romance",7.8,3921.0,movie,"['Comedy', 'Drama', 'Romance']"
1979,0,Scum,0079871,0,98,"Crime,Drama",7.5,13943.0,movie,"['Crime', 'Drama']"
1979,0,Buffet Froid,0078913,0,93,"Comedy,Crime,Drama",7.2,6984.0,movie,"['Comedy', 'Crime', 'Drama']"
1979,3,The North Avenue Irregulars,0079639,0,100,"Action,Comedy,Crime",6.7,1462.0,movie,"['Action', 'Comedy', 'Crime']"
1979,1,The Rose,0079826,0,125,"Drama,Music,Romance",6.9,9636.0,movie,"['Drama', 'Music', 'Romance']"
1979,3,Norma Rae,0079638,0,114,Drama,7.3,13537.0,movie,['Drama']
1979,2,Beneath the Valley of the Ultra-Vixens,0078846,0,93,Comedy,5.4,3669.0,movie,['Comedy']
1979,1,Return to the Beloved,0079797,0,98,"Crime,Drama,Romance",5.7,246.0,movie,"['Crime', 'Drama', 'Romance']"
1980,1,The Blues Brothers,0080455,0,133,"Adventure,Comedy,Crime",7.9,223395.0,movie,"['Adventure', 'Comedy', 'Crime']"
1980,3,Fame,0080716,0,134,"Drama,Music,Musical",6.6,25681.0,movie,"['Drama', 'Music', 'Musical']"
1980,0,Star Wars: Episode V - The Empire Strikes Back,0080684,0,124,"Action,Adventure,Fantasy",8.7,1455282.0,movie,"['Action', 'Adventure', 'Fantasy']"
1980,3,Moscow Does Not Believe in Tears,0079579,0,150,"Comedy,Drama,Romance",8.0,15151.0,movie,"['Comedy', 'Drama', 'Romance']"
1980,3,9 to 5,0080319,0,109,Comedy,6.9,41853.0,movie,['Comedy']
1980,3,Airplane!,0080339,0,88,Comedy,7.7,276328.0,movie,['Comedy']
1980,2,The Shining,0081505,0,146,"Drama,Horror",8.4,1176096.0,movie,"['Drama', 'Horror']"
1980,1,Raging Bull,0081398,0,129,"Biography,Drama,Sport",8.1,398146.0,movie,"['Biography', 'Drama', 'Sport']"
1980,3,Atlantic City,0080388,0,104,"Crime,Drama,Romance",7.3,19140.0,movie,"['Crime', 'Drama', 'Romance']"
1980,3,La terrazza,0081616,0,150,"Comedy,Drama",7.1,2006.0,movie,"['Comedy', 'Drama']"
1980,1,The Nude Bomb,0081249,0,94,"Action,Comedy,Crime",5.1,3688.0,movie,"['Action', 'Comedy', 'Crime']"
1980,1,Coming Attractions,0076582,0,84,Comedy,4.6,673.0,movie,['Comedy']
1980,1,Any Which Way You Can,0080377,0,116,"Action,Comedy",6.1,21928.0,movie,"['Action', 'Comedy']"
1980,1,Resurrection,0081414,0,103,"Drama,Fantasy",7.1,3613.0,movie,"['Drama', 'Fantasy']"
1980,1,Cannibal Holocaust,0078935,0,95,"Adventure,Horror",5.8,64834.0,movie,"['Adventure', 'Horror']"
1980,3,Fade to Black,0080711,0,102,"Comedy,Crime,Horror",6.1,5519.0,movie,"['Comedy', 'Crime', 'Horror']"
1980,3,The Fog,0080749,0,89,"Horror,Thriller",6.8,88404.0,movie,"['Horror', 'Thriller']"
1980,3,Little Darlings,0081060,0,96,"Comedy,Drama",6.5,7098.0,movie,"['Comedy', 'Drama']"
1980,3,Private Benjamin,0081375,0,109,"Comedy,War",6.2,29981.0,movie,"['Comedy', 'War']"
1980,3,Xanadu,0081777,0,96,"Fantasy,Musical,Romance",5.4,16283.0,movie,"['Fantasy', 'Musical', 'Romance']"
1980,0,Cruising,0080569,0,102,"Crime,Drama,Mystery",6.5,30580.0,movie,"['Crime', 'Drama', 'Mystery']"
1980,3,"Pepi, Luci, Bom and Other Girls Like Mom",0081323,0,82,Comedy,6.1,6541.0,movie,['Comedy']
1980,3,Flash Gordon,0080745,0,111,"Action,Adventure,Sci-Fi",6.5,64405.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
1980,2,Somewhere in Time,0081534,0,103,"Drama,Fantasy,Romance",7.2,34879.0,movie,"['Drama', 'Fantasy', 'Romance']"
1980,3,Can't Stop the Music,0080492,0,124,"Biography,Comedy,Musical",4.3,4731.0,movie,"['Biography', 'Comedy', 'Musical']"
1980,3,Superman II,0081573,0,127,"Action,Adventure,Sci-Fi",6.8,121020.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
1980,3,Friday the 13th,0080761,0,95,"Horror,Mystery,Thriller",6.4,168223.0,movie,"['Horror', 'Mystery', 'Thriller']"
1980,0,Heaven's Gate,0080855,0,219,"Adventure,Drama,Western",6.7,18428.0,movie,"['Adventure', 'Drama', 'Western']"
1980,3,Coal Miner's Daughter,0080549,0,124,"Biography,Drama,Music",7.5,21603.0,movie,"['Biography', 'Drama', 'Music']"
1980,0,The Blue Lagoon,0080453,0,104,"Adventure,Drama,Romance",5.8,80995.0,movie,"['Adventure', 'Drama', 'Romance']"
1980,0,The Ninth Configuration,0081237,0,118,"Comedy,Drama,Horror",6.7,9650.0,movie,"['Comedy', 'Drama', 'Horror']"
1980,2,Ordinary People,0081283,0,124,Drama,7.7,59651.0,movie,['Drama']
1980,2,Battle Beyond the Stars,0080421,0,104,"Action,Adventure,Sci-Fi",5.5,11005.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
1980,3,Nightmare City,0080931,0,88,"Horror,Sci-Fi,Thriller",5.6,7088.0,movie,"['Horror', 'Sci-Fi', 'Thriller']"
1980,0,The Final Countdown,0080736,0,103,"Action,Adventure,Sci-Fi",6.7,28832.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
1980,0,The King and the Mockingbird,0079820,0,83,"Animation,Family,Fantasy",7.7,5815.0,movie,"['Animation', 'Family', 'Fantasy']"
1980,3,The Mirror Crack'd,0081163,0,105,"Crime,Mystery,Thriller",6.2,10543.0,movie,"['Crime', 'Mystery', 'Thriller']"
1980,3,Maniac,0081114,0,87,"Crime,Drama,Horror",6.3,21579.0,movie,"['Crime', 'Drama', 'Horror']"
1980,3,Popeye,0081353,0,114,"Adventure,Comedy,Family",5.4,36560.0,movie,"['Adventure', 'Comedy', 'Family']"
1980,3,The Party,0082100,0,100,"Comedy,Drama,Romance",6.7,11329.0,movie,"['Comedy', 'Drama', 'Romance']"
1980,3,American Gigolo,0080365,0,117,"Crime,Drama,Mystery",6.3,31177.0,movie,"['Crime', 'Drama', 'Mystery']"
1980,0,Kagemusha: The Shadow Warrior,0080979,0,162,"Drama,History,War",7.9,39923.0,movie,"['Drama', 'History', 'War']"
1980,3,HealtH,0079256,0,105,Comedy,5.6,986.0,movie,['Comedy']
1980,2,Caddyshack,0080487,0,98,"Comedy,Sport",7.2,131739.0,movie,"['Comedy', 'Sport']"
1980,3,Cannibal! The Musical,0115819,0,95,"Comedy,Horror,Musical",6.9,13577.0,movie,"['Comedy', 'Horror', 'Musical']"
1981,3,Raiders of the Lost Ark,0082971,0,115,"Action,Adventure",8.4,1081311.0,movie,"['Action', 'Adventure']"
1981,3,Clash of the Titans,0082186,0,118,"Action,Adventure,Fantasy",6.9,49928.0,movie,"['Action', 'Adventure', 'Fantasy']"
1981,0,My Dinner with Andre,0082783,0,110,"Comedy,Drama",7.7,28592.0,movie,"['Comedy', 'Drama']"
1981,3,Ms .45,0082776,0,80,"Crime,Drama,Thriller",6.8,13597.0,movie,"['Crime', 'Drama', 'Thriller']"
1981,3,Rich and Famous,0082992,0,117,Drama,5.8,2180.0,movie,['Drama']
1981,0,Southern Comfort,0083111,0,106,"Action,Thriller",7.1,23580.0,movie,"['Action', 'Thriller']"
1981,2,The Fox and the Hound,0082406,0,83,"Adventure,Animation,Drama",7.2,107147.0,movie,"['Adventure', 'Animation', 'Drama']"
1981,0,Escape from New York,0082340,0,99,"Action,Adventure,Sci-Fi",7.1,166916.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
1981,1,History of the World: Part I,0082517,0,92,"Comedy,History,Musical",6.8,57430.0,movie,"['Comedy', 'History', 'Musical']"
1981,3,The Woman Next Door,0082370,0,106,"Drama,Romance",7.2,9351.0,movie,"['Drama', 'Romance']"
1981,3,Umrao Jaan,0083248,0,145,"Drama,Musical,Romance",7.7,1209.0,movie,"['Drama', 'Musical', 'Romance']"
1981,1,Quest for Fire,0082484,0,100,"Adventure,Drama",7.3,25575.0,movie,"['Adventure', 'Drama']"
1981,3,Polyester,0082926,0,86,Comedy,7.0,9768.0,movie,['Comedy']
1981,3,The Great Muppet Caper,0082474,0,97,"Adventure,Comedy,Crime",7.1,17697.0,movie,"['Adventure', 'Comedy', 'Crime']"
1981,0,Das Boot,0082096,0,149,"Drama,War",8.4,280784.0,movie,"['Drama', 'War']"
1981,3,Lady Chatterley's Lover,0082640,0,104,"Drama,Romance",5.1,3581.0,movie,"['Drama', 'Romance']"
1981,3,Reds,0082979,0,195,"Biography,Drama,History",7.3,25829.0,movie,"['Biography', 'Drama', 'History']"
1981,1,Time Bandits,0081633,0,110,"Adventure,Comedy,Fantasy",6.9,72304.0,movie,"['Adventure', 'Comedy', 'Fantasy']"
1981,1,Outland,0082869,0,109,"Action,Crime,Sci-Fi",6.6,33931.0,movie,"['Action', 'Crime', 'Sci-Fi']"
1981,2,An American Werewolf in London,0082010,0,97,"Comedy,Horror",7.5,129439.0,movie,"['Comedy', 'Horror']"
1981,1,Heavy Metal,0082509,0,86,"Adventure,Animation,Fantasy",6.6,40330.0,movie,"['Adventure', 'Animation', 'Fantasy']"
1981,2,Body Heat,0082089,0,113,"Crime,Drama,Romance",7.4,42440.0,movie,"['Crime', 'Drama', 'Romance']"
1981,3,Mommie Dearest,0082766,0,129,"Biography,Drama",6.7,19444.0,movie,"['Biography', 'Drama']"
1981,1,The Evil Dead,0083907,0,85,Horror,7.4,244097.0,movie,['Horror']
1981,3,Christiane F.,0082176,0,138,"Biography,Drama",7.5,32866.0,movie,"['Biography', 'Drama']"
1981,1,Pennies from Heaven,0082894,0,108,"Drama,Musical,Romance",6.5,6569.0,movie,"['Drama', 'Musical', 'Romance']"
1981,1,Looker,0082677,0,93,"Drama,Sci-Fi,Thriller",6.1,6616.0,movie,"['Drama', 'Sci-Fi', 'Thriller']"
1981,2,Friday the 13th Part 2,0082418,0,87,"Horror,Mystery,Thriller",6.1,83511.0,movie,"['Horror', 'Mystery', 'Thriller']"
1981,3,Halloween II,0082495,0,92,Horror,6.5,107721.0,movie,['Horror']
1981,2,Stripes,0083131,0,106,"Comedy,War",6.8,83316.0,movie,"['Comedy', 'War']"
1981,3,Inseminoid,0084090,0,93,"Horror,Sci-Fi",4.0,4693.0,movie,"['Horror', 'Sci-Fi']"
1981,3,The Howling,0082533,0,91,Horror,6.5,42357.0,movie,['Horror']
1981,3,For Your Eyes Only,0082398,0,127,"Action,Adventure,Thriller",6.7,112564.0,movie,"['Action', 'Adventure', 'Thriller']"
1981,3,Der subjektive Faktor,0083137,0,183,Drama,7.2,34.0,movie,['Drama']
1981,3,Il marchese del Grillo,0082714,0,135,"Comedy,History",7.7,4086.0,movie,"['Comedy', 'History']"
1981,3,Gregory's Girl,0082477,0,91,"Comedy,Drama,Romance",7.1,9817.0,movie,"['Comedy', 'Drama', 'Romance']"
1981,1,Chariots of Fire,0082158,0,125,"Biography,Drama,Sport",7.1,69277.0,movie,"['Biography', 'Drama', 'Sport']"
1981,3,Blow Out,0082085,0,108,"Crime,Drama,Mystery",7.4,70614.0,movie,"['Crime', 'Drama', 'Mystery']"
1981,1,Dragonslayer,0082288,0,109,"Action,Adventure,Fantasy",6.6,21085.0,movie,"['Action', 'Adventure', 'Fantasy']"
1981,3,The Beyond,0082307,0,87,Horror,6.6,26830.0,movie,['Horror']
1981,3,Happy Birthday to Me,0082498,0,110,"Horror,Mystery,Thriller",6.0,12020.0,movie,"['Horror', 'Mystery', 'Thriller']"
1981,0,La fuga de Segovia,0082424,0,108,"Crime,Drama",6.5,200.0,movie,"['Crime', 'Drama']"
1981,3,Shock Treatment,0083067,0,94,"Comedy,Musical",5.7,5682.0,movie,"['Comedy', 'Musical']"
1981,1,Diva,0082269,0,117,"Crime,Drama,Music",7.1,14848.0,movie,"['Crime', 'Drama', 'Music']"
1981,3,The Prowler,0082951,0,89,"Horror,Mystery,Thriller",5.9,13860.0,movie,"['Horror', 'Mystery', 'Thriller']"
1981,3,Galaxy of Terror,0082431,0,81,"Action,Adventure,Horror",5.0,9980.0,movie,"['Action', 'Adventure', 'Horror']"
1981,2,Ragtime,0082970,0,155,Drama,7.3,11209.0,movie,['Drama']
1981,1,Excalibur,0082348,0,140,"Adventure,Drama,Fantasy",7.3,70676.0,movie,"['Adventure', 'Drama', 'Fantasy']"
1981,0,Thief,0083190,0,123,"Action,Crime,Drama",7.4,44459.0,movie,"['Action', 'Crime', 'Drama']"
1981,1,On Golden Pond,0082846,0,109,Drama,7.6,36686.0,movie,['Drama']
1981,1,Dead & Buried,0082242,0,94,"Horror,Mystery",6.5,15969.0,movie,"['Horror', 'Mystery']"
1981,3,Absence of Malice,0081974,0,116,"Drama,Romance,Thriller",6.9,16079.0,movie,"['Drama', 'Romance', 'Thriller']"
1981,0,Masked Avengers,0082153,0,92,"Action,Drama",7.0,856.0,movie,"['Action', 'Drama']"
1981,1,Scanners,0081455,0,103,"Horror,Sci-Fi,Thriller",6.7,65420.0,movie,"['Horror', 'Sci-Fi', 'Thriller']"
1981,0,Victory,0083284,0,116,"Drama,Sport,War",6.7,34781.0,movie,"['Drama', 'Sport', 'War']"
1981,0,Nighthawks,0082817,0,99,"Action,Crime,Thriller",6.3,22930.0,movie,"['Action', 'Crime', 'Thriller']"
1981,3,Cannibal Ferox,0082700,0,93,"Adventure,Horror",5.1,11357.0,movie,"['Adventure', 'Horror']"
1981,1,Possession,0082933,0,124,"Drama,Horror",7.3,51374.0,movie,"['Drama', 'Horror']"
1981,3,The Four Seasons,0082405,0,107,"Comedy,Drama",6.8,7232.0,movie,"['Comedy', 'Drama']"
1981,3,Maeve,0277122,0,110,Drama,6.8,235.0,movie,['Drama']
1981,2,My Bloody Valentine,0082782,0,90,"Horror,Mystery,Thriller",6.3,26824.0,movie,"['Horror', 'Mystery', 'Thriller']"
1982,3,The Return of Martin Guerre,0084589,0,112,"Biography,Crime,Drama",7.4,5053.0,movie,"['Biography', 'Crime', 'Drama']"
1982,1,Blade Runner,0083658,0,117,"Action,Drama,Sci-Fi",8.1,858593.0,movie,"['Action', 'Drama', 'Sci-Fi']"
1982,1,Conan the Barbarian,0082198,0,129,"Adventure,Fantasy",6.9,169134.0,movie,"['Adventure', 'Fantasy']"
1982,3,"Ladies and Gentlemen, the Fabulous Stains",0082639,0,87,"Comedy,Drama,Music",6.7,3249.0,movie,"['Comedy', 'Drama', 'Music']"
1982,3,Annie,0083564,0,127,"Comedy,Drama,Family",6.6,51900.0,movie,"['Comedy', 'Drama', 'Family']"
1982,3,Star Trek II: The Wrath of Khan,0084726,0,113,"Action,Adventure,Sci-Fi",7.7,133224.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
1982,0,Tron,0084827,0,96,"Action,Adventure,Sci-Fi",6.7,135302.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
1982,3,Sophie's Choice,0084707,0,150,"Drama,Romance",7.5,55403.0,movie,"['Drama', 'Romance']"
1982,1,The Dark Crystal,0083791,0,93,"Adventure,Family,Fantasy",7.1,75003.0,movie,"['Adventure', 'Family', 'Fantasy']"
1982,3,The Secret of NIMH,0084649,0,82,"Adventure,Animation,Drama",7.5,47945.0,movie,"['Adventure', 'Animation', 'Drama']"
1982,3,The Last Unicorn,0084237,0,92,"Adventure,Animation,Drama",7.3,31734.0,movie,"['Adventure', 'Animation', 'Drama']"
1982,3,E.T. the Extra-Terrestrial,0083866,0,115,"Adventure,Family,Sci-Fi",7.9,456784.0,movie,"['Adventure', 'Family', 'Sci-Fi']"
1982,3,Liquid Sky,0085852,0,112,"Sci-Fi,Thriller",6.0,7304.0,movie,"['Sci-Fi', 'Thriller']"
1982,0,The Thing,0084787,0,109,"Horror,Mystery,Sci-Fi",8.2,503414.0,movie,"['Horror', 'Mystery', 'Sci-Fi']"
1982,3,Deathtrap,0083806,0,116,"Comedy,Crime,Drama",7.0,17071.0,movie,"['Comedy', 'Crime', 'Drama']"
1982,1,The King of Comedy,0085794,0,109,"Comedy,Crime,Drama",7.8,126963.0,movie,"['Comedy', 'Crime', 'Drama']"
1982,2,Fast Times at Ridgemont High,0083929,0,90,"Comedy,Drama",7.1,121508.0,movie,"['Comedy', 'Drama']"
1982,2,The Draughtsman's Contract,0083851,0,108,"Comedy,Drama,Mystery",7.2,11694.0,movie,"['Comedy', 'Drama', 'Mystery']"
1982,3,Smithereens,0084698,0,93,"Drama,Music",6.7,2936.0,movie,"['Drama', 'Music']"
1982,3,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean",0083745,0,109,"Comedy,Drama",7.1,5409.0,movie,"['Comedy', 'Drama']"
1982,3,Cat People,0083722,0,118,"Fantasy,Horror,Thriller",6.2,25404.0,movie,"['Fantasy', 'Horror', 'Thriller']"
1982,1,Tootsie,0084805,0,116,"Comedy,Drama,Romance",7.4,119388.0,movie,"['Comedy', 'Drama', 'Romance']"
1982,3,Grease 2,0084021,0,115,"Comedy,Music,Musical",4.6,40311.0,movie,"['Comedy', 'Music', 'Musical']"
1982,3,Fanny and Alexander,0083922,0,188,Drama,8.1,69798.0,movie,['Drama']
1982,3,The Slumber Party Massacre,0084695,0,77,Horror,5.6,20029.0,movie,['Horror']
1982,0,First Blood,0083944,0,93,"Action,Adventure,Thriller",7.7,291618.0,movie,"['Action', 'Adventure', 'Thriller']"
1982,3,Forbidden World,0083959,0,77,"Horror,Sci-Fi",5.1,7131.0,movie,"['Horror', 'Sci-Fi']"
1982,3,Passion,0084481,0,88,"Comedy,Drama",6.2,3001.0,movie,"['Comedy', 'Drama']"
1982,2,Porky's,0084522,0,94,Comedy,6.2,47718.0,movie,['Comedy']
1982,0,Koyaanisqatsi,0085809,0,86,"Documentary,Music",8.2,43505.0,movie,"['Documentary', 'Music']"
1982,3,The Best Little Whorehouse in Texas,0083642,0,114,"Comedy,Musical",6.1,14055.0,movie,"['Comedy', 'Musical']"
1982,1,Diner,0083833,0,110,"Comedy,Drama",7.0,23625.0,movie,"['Comedy', 'Drama']"
1982,3,Poltergeist,0084516,0,114,"Horror,Thriller",7.3,189061.0,movie,"['Horror', 'Thriller']"
1982,0,Countryman,0083762,0,102,Drama,6.6,642.0,movie,['Drama']
1982,3,Friday the 13th: Part 3,0083972,0,95,"Horror,Thriller",5.6,64786.0,movie,"['Horror', 'Thriller']"
1982,0,Banana Joe,0082045,0,96,"Action,Comedy",6.3,9380.0,movie,"['Action', 'Comedy']"
1982,3,Frances,0083967,0,140,"Biography,Drama,Romance",7.2,9067.0,movie,"['Biography', 'Drama', 'Romance']"
1982,2,48 Hrs.,0083511,0,96,"Action,Comedy,Crime",6.9,90337.0,movie,"['Action', 'Comedy', 'Crime']"
1982,0,Pink Floyd: The Wall,0084503,0,95,"Drama,Fantasy,Music",8.0,88178.0,movie,"['Drama', 'Fantasy', 'Music']"
1982,3,The Last American Virgin,0084234,0,92,"Comedy,Drama,Romance",6.3,10529.0,movie,"['Comedy', 'Drama', 'Romance']"
1982,3,The Wind,0083942,0,100,Drama,6.6,310.0,movie,['Drama']
1982,1,The Verdict,0084855,0,129,Drama,7.7,48819.0,movie,['Drama']
1982,0,Rocky III,0084602,0,99,"Drama,Sport",6.9,221171.0,movie,"['Drama', 'Sport']"
1982,3,The State of Things,0084725,0,121,Drama,6.9,3861.0,movie,['Drama']
1982,2,Tenebrae,0084777,0,101,"Horror,Mystery,Thriller",7.0,29651.0,movie,"['Horror', 'Mystery', 'Thriller']"
1982,2,Swamp Thing,0084745,0,91,"Horror,Sci-Fi",5.3,17777.0,movie,"['Horror', 'Sci-Fi']"
1982,3,An Officer and a Gentleman,0084434,0,124,"Drama,Romance",7.1,65677.0,movie,"['Drama', 'Romance']"
1982,1,The Beast Within,0083629,0,98,Horror,5.6,4953.0,movie,['Horror']
1982,1,The Fits,4238858,0,72,"Drama,Music",6.6,5232.0,movie,"['Drama', 'Music']"
1982,1,Pieces,0082748,0,85,"Horror,Mystery,Thriller",6.0,13907.0,movie,"['Horror', 'Mystery', 'Thriller']"
1982,3,Missing,0084335,0,122,"Biography,Drama,History",7.7,24821.0,movie,"['Biography', 'Drama', 'History']"
1982,3,Evil Under the Sun,0083908,0,117,"Crime,Drama,Mystery",7.0,22650.0,movie,"['Crime', 'Drama', 'Mystery']"
1982,3,The Entity,0082334,0,125,"Drama,Horror",6.7,19616.0,movie,"['Drama', 'Horror']"
1982,3,Victor/Victoria,0084865,0,134,"Comedy,Music,Romance",7.6,24879.0,movie,"['Comedy', 'Music', 'Romance']"
1982,2,Tex,0084783,0,103,Drama,6.4,2668.0,movie,['Drama']
1982,1,Monty Python Live at the Hollywood Bowl,0084352,0,81,"Comedy,Documentary,Musical",7.8,16166.0,movie,"['Comedy', 'Documentary', 'Musical']"
1982,3,The Party 2,0083686,0,109,"Comedy,Drama,Family",6.2,5520.0,movie,"['Comedy', 'Drama', 'Family']"
1982,2,Gandhi,0083987,0,191,"Biography,Drama,History",8.0,244572.0,movie,"['Biography', 'Drama', 'History']"
1982,2,Quarter to Two Before Jesus Christ,0083824,0,100,Comedy,5.8,1857.0,movie,['Comedy']
1982,1,Piratensender Power Play,0082911,0,90,Comedy,5.1,1369.0,movie,['Comedy']
1982,3,Sorceress,0086340,0,83,"Action,Adventure,Fantasy",4.4,3024.0,movie,"['Action', 'Adventure', 'Fantasy']"
1982,3,The World According to Garp,0084917,0,136,"Comedy,Drama",7.1,30256.0,movie,"['Comedy', 'Drama']"
1982,2,Six Pack,0084690,0,108,"Comedy,Drama,Sport",6.0,3579.0,movie,"['Comedy', 'Drama', 'Sport']"
1983,3,Silkwood,0086312,0,131,"Biography,Drama,History",7.1,23745.0,movie,"['Biography', 'Drama', 'History']"
1983,1,Christine,0085333,0,110,"Horror,Thriller",6.8,98091.0,movie,"['Horror', 'Thriller']"
1983,1,Star Wars: Episode VI - Return of the Jedi,0086190,0,131,"Action,Adventure,Fantasy",8.3,1174164.0,movie,"['Action', 'Adventure', 'Fantasy']"
1983,3,Educating Rita,0085478,0,110,"Comedy,Drama",7.2,15431.0,movie,"['Comedy', 'Drama']"
1983,1,Trading Places,0086465,0,116,Comedy,7.5,175320.0,movie,['Comedy']
1983,3,The Hunger,0085701,0,97,"Drama,Horror",6.6,30664.0,movie,"['Drama', 'Horror']"
1983,3,The Ballad of Narayama,0084390,0,130,"Drama,Mystery",7.8,9631.0,movie,"['Drama', 'Mystery']"
1983,1,Yellowbeard,0086618,0,96,"Action,Adventure,Comedy",5.9,8896.0,movie,"['Action', 'Adventure', 'Comedy']"
1983,0,Breathless,0085276,0,100,"Action,Drama,Romance",6.0,11425.0,movie,"['Action', 'Drama', 'Romance']"
1983,2,Rumble Fish,0086216,0,94,"Crime,Drama,Romance",7.1,40132.0,movie,"['Crime', 'Drama', 'Romance']"
1983,3,El Norte,0085482,0,141,"Adventure,Drama",7.7,5908.0,movie,"['Adventure', 'Drama']"
1983,3,Dark Habits,0085496,0,114,"Comedy,Drama",6.5,8894.0,movie,"['Comedy', 'Drama']"
1983,1,Local Hero,0085859,0,111,"Comedy,Drama",7.3,28363.0,movie,"['Comedy', 'Drama']"
1983,3,Born in Flames,0085267,0,79,"Drama,Sci-Fi",6.5,2465.0,movie,"['Drama', 'Sci-Fi']"
1983,3,Lianna,0085838,0,110,"Drama,Romance",6.9,1897.0,movie,"['Drama', 'Romance']"
1983,1,WarGames,0086567,0,114,"Action,Drama,Sci-Fi",7.1,117579.0,movie,"['Action', 'Drama', 'Sci-Fi']"
1983,2,Videodrome,0086541,0,87,"Drama,Horror,Sci-Fi",7.2,109481.0,movie,"['Drama', 'Horror', 'Sci-Fi']"
1983,3,Flashdance,0085549,0,95,"Drama,Music,Romance",6.2,62325.0,movie,"['Drama', 'Music', 'Romance']"
1983,3,Superman III,0086393,0,125,"Action,Adventure,Comedy",5.0,78984.0,movie,"['Action', 'Adventure', 'Comedy']"
1983,1,Terms of Endearment,0086425,0,132,"Comedy,Drama",7.4,68637.0,movie,"['Comedy', 'Drama']"
1983,3,Terms of Endearment,0086425,0,132,"Comedy,Drama",7.4,68637.0,movie,"['Comedy', 'Drama']"
1983,0,Go for It,0085601,0,107,"Action,Adventure,Comedy",7.1,11678.0,movie,"['Action', 'Adventure', 'Comedy']"
