Average IMDb Rating,Number of IMDb Votes,Bechdel Test Rating,Movie Title,Year,Genres
7.5,555206.0,0,Indiana Jones and the Temple of Doom,1984,"Action,Adventure"
7.1,11776.0,3,What Have I Done to Deserve This?,1984,"Comedy,Drama"
6.7,88905.0,1,Star Trek III: The Search for Spock,1984,"Action,Adventure,Sci-Fi"
8.1,971712.0,3,The Terminator,1984,"Action,Adventure,Sci-Fi"
7.0,132386.0,3,Sixteen Candles,1984,"Comedy,Romance"
7.3,262368.0,3,The Karate Kid,1984,"Action,Drama,Family"
6.3,189370.0,3,Dune,1984,"Action,Adventure,Sci-Fi"
7.9,152620.0,1,This Is Spinal Tap,1984,"Comedy,Music"
7.4,225614.0,0,Beverly Hills Cop,1984,"Action,Comedy,Crime"
4.4,25421.0,3,Supergirl,1984,"Action,Adventure,Fantasy"
7.2,12081.0,0,A Soldier's Story,1984,"Crime,Drama,Mystery"
5.8,12723.0,3,Blame It on Rio,1984,"Comedy,Romance"
7.6,7165.0,3,Love Streams,1984,Drama
6.3,25878.0,3,Night of the Comet,1984,"Comedy,Horror,Sci-Fi"
6.5,3590.0,3,A Private Function,1984,Comedy
6.3,86667.0,1,Splash,1984,"Comedy,Fantasy,Romance"
7.4,54596.0,1,The Natural,1984,"Drama,Sport"
7.2,3042.0,3,Poison for the Fairies,1984,"Drama,Fantasy,Horror"
7.3,165169.0,1,The NeverEnding Story,1984,"Adventure,Drama,Family"
7.4,279819.0,3,A Nightmare on Elm Street,1984,Horror
6.5,25586.0,3,Purple Rain,1984,"Drama,Music,Romance"
6.8,43956.0,2,Repo Man,1984,"Comedy,Crime,Sci-Fi"
7.6,7607.0,1,Nothing Left to Do but Cry,1984,"Comedy,Fantasy"
5.5,5536.0,3,Protocol,1984,Comedy
6.7,59747.0,1,2010: The Year We Make Contact,1984,"Adventure,Mystery,Sci-Fi"
6.7,48415.0,3,The Last Starfighter,1984,"Action,Adventure,Sci-Fi"
6.8,23728.0,3,The Muppets Take Manhattan,1984,"Adventure,Comedy,Drama"
7.2,78991.0,0,Top Secret!,1984,"Comedy,Crime,Music"
7.3,22388.0,3,A Passage to India,1984,"Adventure,Drama,History"
6.8,42945.0,2,Body Double,1984,"Crime,Drama,Mystery"
6.0,63606.0,3,Friday the 13th: The Final Chapter,1984,"Horror,Thriller"
6.3,127.0,3,Secret Places,1984,Drama
7.5,110636.0,1,Blood Simple,1984,"Crime,Drama,Thriller"
6.6,60720.0,1,Revenge of the Nerds,1984,Comedy
7.0,7540.0,0,Another Country,1984,"Biography,Drama,Romance"
7.0,55407.0,0,Starman,1984,"Romance,Sci-Fi"
5.6,60498.0,3,Children of the Corn,1984,"Horror,Thriller"
6.0,8520.0,1,Trancers,1984,"Action,Sci-Fi"
8.3,397954.0,1,Once Upon a Time in America,1984,"Crime,Drama"
6.3,44042.0,3,Bachelor Party,1984,Comedy
6.5,17201.0,3,Johnny Dangerously,1984,"Comedy,Crime"
6.1,7155.0,0,Godzilla 1985,1984,"Action,Drama,Sci-Fi"
5.8,20283.0,3,"Silent Night, Deadly Night",1984,"Horror,Thriller"
8.1,5065.0,3,The Holy Innocents,1984,Drama
6.1,17552.0,1,The Philadelphia Experiment,1984,"Adventure,Drama,Romance"
5.6,12445.0,2,The Ice Pirates,1984,"Action,Adventure,Comedy"
3.8,6613.0,2,Best Defense,1984,"Comedy,War"
5.8,5155.0,3,Angel,1984,"Action,Crime,Thriller"
6.0,8464.0,1,Razorback,1984,"Horror,Thriller"
6.4,689.0,1,El pico 2,1984,Drama
7.0,84670.0,1,1984,1984,"Drama,Sci-Fi"
6.9,108730.0,3,Romancing the Stone,1984,"Action,Adventure,Comedy"
5.6,4802.0,3,The Initiation,1984,"Horror,Mystery,Thriller"
6.7,20712.0,2,All of Me,1984,"Comedy,Fantasy,Romance"
4.0,8403.0,3,Rhinestone,1984,"Comedy,Music"
5.6,14850.0,2,C.H.U.D.,1984,"Horror,Sci-Fi"
6.6,1773.0,1,Marche à l'ombre,1984,"Comedy,Drama"
4.4,1118.0,1,Zwei Nasen tanken Super,1984,Comedy
4.2,2800.0,0,The Warrior and the Sorceress,1984,"Adventure,Fantasy"
4.8,2220.0,1,She,1984,"Action,Adventure,Fantasy"
3.4,1919.0,3,Emmanuelle IV,1984,"Drama,Romance"
7.1,12310.0,0,Double Trouble,1984,"Action,Comedy"
6.6,19989.0,3,The Company of Wolves,1984,"Drama,Fantasy,Horror"
8.5,1390313.0,2,Back to the Future,1985,"Adventure,Comedy,Sci-Fi"
7.8,460255.0,3,The Breakfast Club,1985,"Comedy,Drama"
6.5,19343.0,3,Just One of the Guys,1985,"Comedy,Romance"
5.1,46734.0,3,Red Sonja,1985,"Action,Adventure,Fantasy"
7.7,10498.0,3,When Father Was Away on Business,1985,Drama
6.6,102672.0,3,Weird Science,1985,"Comedy,Romance,Sci-Fi"
5.8,61824.0,1,Police Academy 2: Their First Assignment,1985,Comedy
6.6,8449.0,3,Agnes of God,1985,"Drama,Mystery"
6.7,75.0,2,Let Him Rest in Peace,1985,"Crime,Drama"
6.0,13658.0,3,Girls Just Want to Have Fun,1985,"Comedy,Music,Romance"
7.8,217642.0,3,Brazil,1985,"Drama,Sci-Fi,Thriller"
7.6,14938.0,3,Vagabond,1985,Drama
7.7,101551.0,3,The Color Purple,1985,Drama
6.9,40272.0,1,Real Genius,1985,"Comedy,Romance,Sci-Fi"
6.7,8769.0,1,White Nights,1985,"Drama,Music"
7.3,117622.0,3,Clue,1985,"Comedy,Crime,Mystery"
6.9,53697.0,0,Ladyhawke,1985,"Adventure,Comedy,Drama"
7.2,50702.0,3,A Room with a View,1985,"Drama,Romance"
6.6,692.0,3,Dim Sum: A Little Bit of Heart,1985,"Comedy,Drama"
6.1,27831.0,3,Desperately Seeking Susan,1985,"Comedy,Drama"
7.1,2682.0,0,Yellow Earth,1985,"Drama,History,Music"
7.4,5678.0,3,The Trip to Bountiful,1985,Drama
6.9,59860.0,1,Fletch,1985,"Comedy,Crime,Mystery"
6.3,43455.0,3,The Black Cauldron,1985,"Action,Adventure,Animation"
6.8,53605.0,0,Enemy Mine,1985,"Action,Adventure,Drama"
6.7,9389.0,0,Fandango,1985,"Comedy,Drama"
7.2,5029.0,1,Mr. Vampire,1985,"Action,Comedy,Fantasy"
8.2,145517.0,1,Ran,1985,"Action,Drama,War"
6.8,11075.0,0,Asterix Versus Caesar,1985,"Adventure,Animation,Comedy"
6.7,183028.0,1,Commando,1985,"Action,Adventure,Thriller"
6.5,1840.0,3,Wetherby,1985,"Drama,Mystery"
6.8,32683.0,3,Return to Oz,1985,"Adventure,Family,Fantasy"
7.7,315730.0,3,The Goonies,1985,"Adventure,Comedy,Family"
7.1,51858.0,3,Better Off Dead,1985,"Comedy,Romance"
6.5,2723.0,1,Starchaser: The Legend of Orin,1985,"Action,Adventure,Animation"
7.1,8001.0,3,Desert Hearts,1985,"Drama,Romance"
6.2,12317.0,3,A Chorus Line,1985,"Drama,Music,Musical"
7.0,5699.0,3,Sweet Dreams,1985,"Biography,Drama,Music"
7.1,77685.0,0,Day of the Dead,1985,"Horror,Thriller"
7.6,89754.0,2,After Hours,1985,"Comedy,Crime,Drama"
6.3,76848.0,3,Legend,1985,"Adventure,Fantasy,Romance"
5.6,6173.0,3,The Care Bears Movie,1985,"Adventure,Animation,Comedy"
5.7,2514.0,1,Detective,1985,"Comedy,Crime,Drama"
4.2,3525.0,3,Barbarian Queen,1985,"Adventure,Fantasy"
6.7,31951.0,3,Phenomena,1985,"Crime,Horror,Mystery"
7.7,11421.0,3,The Official Story,1985,"Drama,History"
6.8,18145.0,2,My Beautiful Laundrette,1985,"Comedy,Drama,Romance"
7.6,57811.0,3,The Purple Rose of Cairo,1985,"Comedy,Fantasy,Romance"
7.0,23063.0,3,The Sure Thing,1985,"Comedy,Drama,Romance"
4.8,47297.0,3,Friday the 13th: A New Beginning,1985,"Horror,Mystery,Thriller"
7.1,75533.0,0,Re-Animator,1985,"Comedy,Horror,Sci-Fi"
6.4,54768.0,1,Spies Like Us,1985,"Adventure,Comedy"
7.4,110012.0,3,Witness,1985,"Crime,Drama,Romance"
6.7,12715.0,3,The Legend of Billie Jean,1985,"Action,Drama"
7.9,24935.0,1,Tampopo,1985,Comedy
7.0,84825.0,2,Fright Night,1985,Horror
5.5,82497.0,3,A Nightmare on Elm Street 2: Freddy's Revenge,1985,Horror
7.1,90032.0,3,Out of Africa,1985,"Biography,Drama,Romance"
8.3,114350.0,0,Come and See,1985,"Drama,Thriller,War"
6.3,109077.0,1,A View to a Kill,1985,"Action,Adventure,Thriller"
6.7,28720.0,0,The Quiet Earth,1985,"Drama,Mystery,Sci-Fi"
7.3,18426.0,2,Kiss of the Spider Woman,1985,Drama
6.5,190861.0,0,Rambo: First Blood Part II,1985,"Action,Adventure,Thriller"
6.6,1874.0,3,Dreamchild,1985,"Biography,Comedy,Drama"
6.9,237435.0,2,Rocky IV,1985,"Drama,Sport"
6.7,21394.0,3,Flesh+Blood,1985,"Adventure,Drama"
7.0,2665.0,0,Kenji Miyazawa's Night on the Galactic Railroad,1985,"Adventure,Animation,Drama"
4.4,1586.0,2,Ninja Terminator,1985,"Action,Adventure"
,,1,La Negrita: the Miracle of Our Lady of Los Angeles,1985,"Drama,Family"
8.0,7940.0,3,Waiting for the Hearse,1985,Comedy
3.8,8712.0,2,Howling II: ... Your Sister Is a Werewolf,1985,"Horror,Thriller"
8.0,376.0,0,Bebukottak,1985,Documentary
7.8,2301.0,2,The Treasure of Swamp Castle,1985,"Adventure,Animation,Comedy"
7.1,62218.0,1,Pee-wee's Big Adventure,1985,"Adventure,Comedy,Family"
6.4,1289.0,0,Les Spécialistes,1985,"Action,Adventure,Crime"
6.8,18765.0,3,The Last Dragon,1985,"Action,Comedy,Drama"
6.1,63523.0,2,Teen Wolf,1985,"Comedy,Fantasy,Romance"
7.3,68494.0,2,Pale Rider,1985,"Drama,Western"
5.5,90.0,3,Ocean Drive Weekend,1985,Comedy
7.7,324.0,2,Sindhu Bhairavi,1985,"Drama,Musical"
5.1,1137.0,1,Die Einsteiger,1985,Comedy
7.6,23418.0,1,My Life as a Dog,1985,"Comedy,Drama"
5.6,18317.0,3,Once Bitten,1985,"Comedy,Horror"
5.0,1222.0,3,Hellhole,1985,"Action,Drama,Horror"
6.6,68964.0,3,Short Circuit,1986,"Comedy,Family,Sci-Fi"
7.8,404997.0,3,Ferris Bueller's Day Off,1986,Comedy
7.3,158743.0,3,Labyrinth,1986,"Adventure,Family,Fantasy"
8.4,814019.0,3,Aliens,1986,"Action,Adventure,Horror"
8.0,192204.0,3,Castle in the Sky,1986,"Adventure,Animation,Family"
5.4,50665.0,1,Police Academy 3: Back in Training,1986,Comedy
8.1,468402.0,0,Stand by Me,1986,"Adventure,Comedy,Drama"
7.8,79599.0,3,Hannah and Her Sisters,1986,"Comedy,Drama"
7.0,154092.0,2,Highlander,1986,"Action,Adventure,Fantasy"
7.8,14623.0,0,Kin-dza-dza!,1986,"Comedy,Drama,Sci-Fi"
5.4,7255.0,3,The Clan of the Cave Bear,1986,"Adventure,Drama,Fantasy"
7.0,533209.0,2,Top Gun,1986,"Action,Drama"
6.0,21430.0,3,Jumpin' Jack Flash,1986,"Comedy,Romance,Thriller"
7.1,91430.0,1,Little Shop of Horrors,1986,"Comedy,Horror,Musical"
6.4,42877.0,3,Peggy Sue Got Married,1986,"Comedy,Drama,Fantasy"
7.2,162117.0,3,Big Trouble in Little China,1986,"Action,Adventure,Comedy"
6.4,65347.0,2,The Money Pit,1986,Comedy
5.7,13357.0,1,Armed and Dangerous,1986,"Action,Comedy,Crime"
6.9,60310.0,3,An American Tail,1986,"Adventure,Animation,Comedy"
7.3,94573.0,3,Star Trek IV: The Voyage Home,1986,"Adventure,Comedy,Sci-Fi"
5.8,16436.0,3,SpaceCamp,1986,"Adventure,Family,Sci-Fi"
7.7,234108.0,1,Blue Velvet,1986,"Crime,Drama,Mystery"
7.7,13785.0,0,When the Wind Blows,1986,"Animation,Drama,War"
7.6,216130.0,2,The Fly,1986,"Drama,Horror,Sci-Fi"
6.9,13242.0,1,The Adventures of Milo and Otis,1986,"Adventure,Drama,Family"
7.5,2724.0,3,"'night, Mother",1986,Drama
7.6,57368.0,1,Down by Law,1986,"Comedy,Crime,Drama"
6.8,1577.0,3,Project A-Ko,1986,"Action,Adventure,Animation"
8.1,459174.0,0,Platoon,1986,"Drama,War"
6.6,121076.0,3,Crocodile Dundee,1986,"Adventure,Comedy"
7.1,57154.0,1,The Great Mouse Detective,1986,"Adventure,Animation,Family"
7.2,43796.0,0,The Transformers: The Movie,1986,"Action,Adventure,Animation"
6.7,92890.0,3,Pretty in Pink,1986,"Comedy,Drama,Romance"
7.4,1750.0,3,Hour of the Star,1986,Drama
6.9,53881.0,3,Flight of the Navigator,1986,"Adventure,Comedy,Family"
6.7,38245.0,1,Back to School,1986,"Comedy,Romance,Sport"
6.9,31802.0,3,Ruthless People,1986,"Comedy,Crime"
4.8,53222.0,3,Howard the Duck,1986,"Action,Adventure,Comedy"
5.4,38389.0,2,Maximum Overdrive,1986,"Action,Comedy,Horror"
6.7,24000.0,1,F/X,1986,"Action,Thriller"
7.1,13144.0,0,Asterix in Britain,1986,"Adventure,Animation,Comedy"
6.5,89429.0,2,Three Amigos!,1986,"Comedy,Western"
6.9,2039.0,3,Rosa Luxemburg,1986,"Biography,Drama,History"
7.2,87911.0,1,Manhunter,1986,"Crime,Mystery,Thriller"
7.1,535.0,0,Il caso Moro,1986,"Crime,Drama,History"
7.2,2843.0,3,Peking Opera Blues,1986,"Action,Comedy,History"
6.1,105971.0,1,The Karate Kid Part II,1986,"Action,Family,Sport"
7.2,19508.0,3,Children of a Lesser God,1986,"Drama,Romance"
6.1,19526.0,3,April Fool's Day,1986,"Horror,Mystery"
7.4,69062.0,0,The Mission,1986,"Adventure,Drama,History"
6.6,33462.0,3,From Beyond,1986,"Horror,Sci-Fi"
7.7,123450.0,0,The Name of the Rose,1986,"Drama,Mystery,Thriller"
6.1,7290.0,2,The Manhattan Project,1986,"Sci-Fi,Thriller"
6.9,13550.0,3,Matador,1986,"Drama,Thriller"
7.0,8457.0,0,The Fugitives,1986,"Comedy,Crime,Drama"
6.0,9900.0,0,Pirates,1986,"Action,Adventure,Comedy"
6.1,41510.0,2,Critters,1986,"Comedy,Horror,Sci-Fi"
5.6,18901.0,3,Chopping Mall,1986,"Horror,Sci-Fi"
5.6,9241.0,2,Deadly Friend,1986,"Drama,Horror,Sci-Fi"
8.3,11259.0,1,Cat City,1986,"Adventure,Animation,Comedy"
7.7,5948.0,2,The Terrorizers,1986,"Crime,Drama"
6.8,17113.0,3,She's Gotta Have It,1986,"Comedy,Romance"
5.0,4044.0,3,Under the Cherry Moon,1986,"Comedy,Drama,Music"
7.4,26955.0,0,A Better Tomorrow,1986,"Action,Crime,Drama"
6.3,18527.0,3,About Last Night,1986,"Comedy,Drama,Romance"
5.8,83310.0,1,Cobra,1986,"Action,Crime,Thriller"
5.6,16713.0,1,Iron Eagle,1986,"Action,Thriller,War"
5.6,23220.0,1,The Delta Force,1986,"Action,Adventure,Drama"
5.6,19915.0,0,"No Retreat, No Surrender",1986,"Action,Comedy,Crime"
6.0,54934.0,3,Friday the 13th Part VI: Jason Lives,1986,"Horror,Thriller"
5.6,41304.0,0,The Texas Chainsaw Massacre 2,1986,"Comedy,Horror"
7.3,24344.0,2,Betty Blue,1986,"Drama,Romance"
5.1,769.0,3,Teenage Dream,1986,"Drama,Romance,Sport"
7.4,55248.0,1,Hoosiers,1986,"Drama,Sport"
6.5,879.0,0,L'été en pente douce,1986,"Comedy,Drama"
7.3,160917.0,1,"Good Morning, Vietnam",1987,"Biography,Comedy,Drama"
7.1,271457.0,3,Dirty Dancing,1987,"Drama,Music,Romance"
8.0,470630.0,2,The Princess Bride,1987,"Adventure,Comedy,Family"
7.6,298923.0,1,RoboCop,1987,"Action,Crime,Sci-Fi"
5.0,47581.0,1,Police Academy 4: Citizens on Patrol,1987,"Comedy,Crime"
8.2,827660.0,0,Full Metal Jacket,1987,"Drama,War"
7.8,23154.0,3,Babette's Feast,1987,Drama
7.1,3132.0,3,Housekeeping,1987,"Comedy,Drama"
6.9,72863.0,3,Overboard,1987,"Comedy,Romance"
7.6,288353.0,1,Lethal Weapon,1987,"Action,Crime,Thriller"
7.1,219303.0,3,Spaceballs,1987,"Adventure,Comedy,Sci-Fi"
6.5,10831.0,3,September,1987,Drama
7.1,5629.0,3,The Whales of August,1987,Drama
6.6,144349.0,1,Beverly Hills Cop II,1987,"Action,Comedy,Crime"
6.1,89.0,3,Around the World in Eighty Ways,1987,Comedy
7.5,50439.0,1,Withnail and I,1987,"Comedy,Drama"
7.4,11908.0,3,84 Charing Cross Road,1987,"Biography,Drama,Romance"
7.8,481303.0,0,Predator,1987,"Action,Adventure,Horror"
7.2,25115.0,3,House of Games,1987,"Crime,Drama,Thriller"
7.4,16129.0,3,Bagdad Cafe,1987,"Comedy,Drama"
6.7,2037.0,3,I've Heard the Mermaids Singing,1987,"Comedy,Drama"
7.9,81403.0,0,Wings of Desire,1987,"Drama,Fantasy,Romance"
6.6,81600.0,3,The Witches of Eastwick,1987,"Comedy,Fantasy,Horror"
5.0,5870.0,3,Hard Ticket to Hawaii,1987,"Action,Comedy,Crime"
7.4,37872.0,1,Radio Days,1987,Comedy
7.2,100518.0,1,Angel Heart,1987,"Horror,Mystery,Thriller"
6.3,20319.0,3,Baby Boom,1987,"Comedy,Drama,Romance"
7.6,25801.0,2,Maurice,1987,"Drama,Romance"
7.1,1028.0,3,High Tide,1987,Drama
5.4,4338.0,2,Fatal Beauty,1987,"Action,Comedy,Crime"
7.2,75037.0,3,Moonstruck,1987,"Comedy,Drama,Romance"
7.6,171109.0,1,"Planes, Trains & Automobiles",1987,"Comedy,Drama"
7.2,171031.0,1,The Lost Boys,1987,"Comedy,Horror"
7.7,116543.0,3,The Last Emperor,1987,"Biography,Drama,History"
6.9,148964.0,3,Hellraiser,1987,"Horror,Thriller"
5.5,570.0,3,Nice Girls Don't Explode,1987,"Comedy,Romance,Sci-Fi"
6.7,53395.0,3,Prince of Darkness,1987,Horror
7.3,156751.0,3,Raising Arizona,1987,"Comedy,Crime"
7.2,6318.0,3,The Chipmunk Adventure,1987,"Adventure,Animation,Comedy"
6.9,108.0,3,Ngati,1987,Drama
7.7,190594.0,3,Evil Dead II,1987,"Comedy,Horror"
6.2,8979.0,3,Outrageous Fortune,1987,Comedy
3.7,56485.0,3,Superman IV: The Quest for Peace,1987,"Action,Adventure,Sci-Fi"
6.0,21002.0,2,The Gate,1987,"Fantasy,Horror"
6.4,11642.0,3,Black Widow,1987,"Crime,Drama,Mystery"
6.0,38964.0,3,Dragnet,1987,"Comedy,Crime,Mystery"
6.9,107217.0,3,Fatal Attraction,1987,"Drama,Thriller"
5.6,3454.0,3,Light of Day,1987,"Drama,Music"
7.6,2492.0,0,Swimming to Cambodia,1987,"Comedy,Drama"
6.5,1563.0,3,Hansel and Gretel,1987,"Family,Fantasy,Musical"
7.3,35674.0,3,Broadcast News,1987,"Comedy,Drama,Romance"
7.7,139285.0,1,Empire of the Sun,1987,"Drama,War"
5.4,12987.0,3,House II: The Second Story,1987,"Comedy,Fantasy,Horror"
6.7,95952.0,3,A Nightmare on Elm Street 3: Dream Warriors,1987,"Fantasy,Horror"
6.3,234.0,3,Waiting for the Moon,1987,Drama
8.0,37647.0,1,Au Revoir les Enfants,1987,"Drama,War"
6.0,29818.0,3,Creepshow 2,1987,"Fantasy,Horror"
3.1,52157.0,3,Jaws: The Revenge,1987,"Adventure,Horror,Thriller"
6.1,60241.0,1,Three Men and a Baby,1987,"Comedy,Drama,Family"
7.3,15479.0,3,Hope and Glory,1987,"Comedy,Drama,Romance"
6.5,50527.0,0,Bad Taste,1987,"Comedy,Horror,Sci-Fi"
6.9,52211.0,3,Adventures in Babysitting,1987,"Adventure,Comedy,Crime"
7.3,1706.0,3,The Enchanted Forest,1987,"Comedy,Fantasy"
7.1,14952.0,3,Law of Desire,1987,"Comedy,Drama,Thriller"
5.9,6477.0,1,Epidemic,1987,"Drama,Horror"
6.5,38598.0,1,The Secret of My Success,1987,"Comedy,Romance"
6.6,176369.0,3,The Running Man,1987,"Action,Sci-Fi,Thriller"
4.6,1803.0,2,My Demon Lover,1987,"Comedy,Fantasy,Horror"
7.2,11912.0,0,A Better Tomorrow II,1987,"Action,Crime,Drama"
6.8,44534.0,3,Can't Buy Me Love,1987,"Comedy,Drama,Romance"
5.2,4106.0,3,Deathstalker II: Duel of the Titans,1987,"Action,Adventure,Comedy"
5.1,2344.0,1,"No Retreat, No Surrender 2",1987,"Action,Adventure"
5.4,46774.0,3,Masters of the Universe,1987,"Action,Adventure,Fantasy"
6.3,42906.0,1,Throw Momma from the Train,1987,"Comedy,Crime,Thriller"
6.2,13062.0,2,Amazon Women on the Moon,1987,"Comedy,Sci-Fi"
3.2,1214.0,0,Emmanuelle 5,1987,"Action,Drama"
7.1,52221.0,1,No Way Out,1987,"Action,Crime,Drama"
4.4,2789.0,3,Slave Girls from Beyond Infinity,1987,"Action,Adventure,Comedy"
8.1,21235.0,0,Where Is the Friend's House?,1987,"Adventure,Drama,Family"
6.0,38293.0,1,Mannequin,1987,"Comedy,Fantasy,Romance"
7.8,345517.0,1,The Untouchables,1987,"Crime,Drama,Thriller"
6.9,20980.0,3,Opera,1987,"Crime,Horror,Mystery"
7.7,227146.0,1,Who Framed Roger Rabbit,1988,"Adventure,Animation,Comedy"
7.1,233729.0,3,Coming to America,1988,"Comedy,Romance"
8.1,412309.0,3,My Neighbor Totoro,1988,"Animation,Comedy,Family"
6.2,143613.0,3,Twins,1988,"Comedy,Crime"
4.6,39861.0,1,Police Academy 5: Assignment: Miami Beach,1988,"Comedy,Crime"
8.2,995756.0,3,Die Hard,1988,"Action,Thriller"
7.5,405850.0,3,Beetlejuice,1988,"Comedy,Fantasy"
7.2,136306.0,3,Willow,1988,"Action,Adventure,Drama"
6.0,22180.0,3,Maniac Cop,1988,"Action,Crime,Horror"
7.1,123312.0,3,Heathers,1988,"Comedy,Crime"
6.4,35272.0,3,Mystic Pizza,1988,"Comedy,Drama,Romance"
6.8,65870.0,3,Working Girl,1988,"Comedy,Drama,Romance"
7.2,156224.0,0,They Live,1988,"Action,Horror,Sci-Fi"
6.6,55503.0,2,Oliver & Company,1988,"Adventure,Animation,Comedy"
6.8,99721.0,1,Bloodsport,1988,"Action,Biography,Drama"
7.5,78004.0,3,Dangerous Liaisons,1988,"Drama,Romance"
5.8,2512.0,3,The Student,1988,"Comedy,Romance"
4.7,21750.0,3,Poltergeist III,1988,"Horror,Thriller"
7.6,199881.0,1,The Naked Gun: From the Files of Police Squad!,1988,"Comedy,Crime"
6.2,49949.0,0,Killer Klowns from Outer Space,1988,"Comedy,Horror,Sci-Fi"
7.5,161064.0,3,A Fish Called Wanda,1988,"Comedy,Crime"
7.5,100101.0,2,Midnight Run,1988,"Action,Comedy,Crime"
8.0,217897.0,1,Akira,1988,"Animation,Drama,Fantasy"
7.5,49094.0,3,Women on the Verge of a Nervous Breakdown,1988,"Comedy,Drama"
7.0,24600.0,3,Hairspray,1988,"Comedy,Drama,Family"
5.0,4003.0,3,Satisfaction,1988,"Comedy,Music,Romance"
7.0,30128.0,3,Beaches,1988,"Comedy,Drama,Music"
7.1,41991.0,3,The Accused,1988,"Crime,Drama"
6.4,16326.0,3,Big Business,1988,Comedy
5.5,3711.0,3,Feds,1988,"Comedy,Crime"
5.6,13255.0,1,Action Jackson,1988,"Action,Comedy,Crime"
6.3,17287.0,1,Alien Nation,1988,"Action,Sci-Fi"
7.4,103957.0,3,The Land Before Time,1988,"Adventure,Animation,Drama"
7.4,5524.0,3,"Distant Voices, Still Lives",1988,"Drama,Music"
7.8,8181.0,1,Torch Song Trilogy,1988,"Comedy,Drama,Romance"
8.0,568736.0,1,Rain Man,1988,Drama
6.2,20998.0,3,Married to the Mob,1988,"Comedy,Crime,Romance"
6.8,71575.0,1,Young Guns,1988,"Action,Drama,Western"
5.0,6963.0,3,Two Moon Junction,1988,"Drama,Romance"
7.2,56939.0,2,Dead Ringers,1988,"Drama,Horror,Thriller"
6.7,126133.0,3,Child's Play,1988,"Horror,Thriller"
5.4,28592.0,3,My Stepmother Is an Alien,1988,"Comedy,Sci-Fi"
5.1,1158.0,3,World Gone Wild,1988,"Action,Sci-Fi"
5.5,7987.0,3,Hell Comes to Frogtown,1988,"Action,Comedy,Sci-Fi"
6.9,123790.0,3,Scrooged,1988,"Comedy,Drama,Fantasy"
6.9,5790.0,3,Crossing Delancey,1988,"Comedy,Romance"
8.5,304109.0,1,Cinema Paradiso,1988,"Drama,Romance"
7.5,66189.0,2,The Last Temptation of Christ,1988,Drama
4.8,529.0,3,Sticky Fingers,1988,Comedy
6.4,59028.0,1,Hellbound: Hellraiser II,1988,"Horror,Thriller"
7.3,251710.0,1,Big,1988,"Comedy,Drama,Fantasy"
7.2,15803.0,3,Another Woman,1988,Drama
3.8,16952.0,3,Caddyshack II,1988,"Comedy,Sport"
7.1,58765.0,1,The Adventures of Baron Munchausen,1988,"Adventure,Comedy,Fantasy"
8.5,355607.0,0,Grave of the Fireflies,1988,"Animation,Drama,War"
7.7,51157.0,1,The Vanishing,1988,"Mystery,Thriller"
5.6,65301.0,3,A Nightmare on Elm Street 4: The Dream Master,1988,Horror
7.0,13546.0,0,As Tears Go By,1988,"Crime,Drama,Romance"
6.2,29851.0,3,Pumpkinhead,1988,"Fantasy,Horror"
6.7,18075.0,2,The Accidental Tourist,1988,"Comedy,Drama,Romance"
5.8,1207.0,2,Rowing with the Wind,1988,"Drama,Horror,Mystery"
5.6,17872.0,3,Critters 2: The Main Course,1988,"Comedy,Horror,Sci-Fi"
5.5,26369.0,2,Earth Girls Are Easy,1988,"Comedy,Musical,Romance"
6.6,8623.0,1,Lady in White,1988,"Fantasy,Horror,Mystery"
7.0,30499.0,3,Gorillas in the Mist,1988,"Biography,Drama"
7.0,62381.0,2,Bull Durham,1988,"Comedy,Romance,Sport"
6.9,3216.0,0,The Needle,1988,"Drama,Thriller"
7.7,19836.0,0,The Bear,1988,"Adventure,Drama,Family"
5.8,145947.0,0,Rambo III,1988,"Action,Adventure,Thriller"
7.5,57192.0,2,The Big Blue,1988,"Adventure,Drama,Sport"
5.7,5502.0,1,Vibes,1988,"Adventure,Comedy,Romance"
6.6,22872.0,3,Elvira: Mistress of the Dark,1988,"Comedy,Horror"
3.7,826.0,3,The Sisterhood,1988,"Action,Adventure,Sci-Fi"
3.3,1020.0,3,Emmanuelle 6,1988,Drama
5.2,10348.0,0,Red Scorpion,1988,"Action,Adventure"
7.3,23274.0,1,Stand and Deliver,1988,"Biography,Drama"
7.4,83297.0,1,Dirty Rotten Scoundrels,1988,"Comedy,Crime"
6.9,2381.0,3,Kung-Fu Master!,1988,"Drama,Romance"
6.6,54686.0,3,The Great Outdoors,1988,Comedy
5.7,62926.0,2,Crocodile Dundee II,1988,"Action,Adventure,Comedy"
7.3,4893.0,3,Chocolat,1988,Drama
4.4,2232.0,3,And God Created Woman,1988,"Comedy,Drama,Romance"
6.9,821.0,3,Shame,1988,"Crime,Drama"
7.6,18985.0,1,Running on Empty,1988,"Crime,Drama,Music"
7.2,5541.0,1,On the Silver Globe,1988,"Adventure,Drama,Fantasy"
7.2,1701.0,3,Jane B. for Agnes V.,1988,"Biography,Fantasy"
4.9,5397.0,3,Sorority Babes in the Slimeball Bowl-O-Rama,1988,"Comedy,Horror"
4.7,716.0,3,Assault of the Killer Bimbos,1988,"Action,Comedy,Crime"
7.8,602104.0,3,Back to the Future Part II,1989,"Adventure,Comedy,Sci-Fi"
